Date,adm0_a3,Province/State,Country/Region,Lat,Long,Population,Confirmed,r_Confirmed,i_Confirmed,ri_Confirmed,Tot_Confirmed,iTot_Confirmed,rTot_Confirmed,riTot_Confirmed,Deaths,r_Deaths,i_Deaths,ri_Deaths,Tot_Deaths,iTot_Deaths,rTot_Deaths,riTot_Deaths
2/7/22,FRA,NA,France,46.2276,2.2137,65249843.0,20303662,31116.7982,43531.0,66.7143,20303662,43531.0,31116.7982,66.7143,130125,199.4258,415.0,0.636,130125,415.0,199.4258,0.636
2/7/22,GAB,NA,Gabon,-0.8037,11.6094,2225728.0,47362,2127.933,115.0,5.1668,47362,115.0,2127.933,5.1668,302,13.5686,0.0,0.0,302,0.0,13.5686,0.0
2/7/22,GMB,NA,Gambia,13.4432,-15.3101,2416664.0,11880,491.5867,0.0,0.0,11880,0.0,491.5867,0.0,364,15.0621,0.0,0.0,364,0.0,15.0621,0.0
2/7/22,GEO,NA,Georgia,42.3154,43.3569,3989175.0,1325838,33235.8946,11235.0,281.6372,1325838,11235.0,33235.8946,281.6372,15246,382.1843,34.0,0.8523,15246,34.0,382.1843,0.8523
2/7/22,DEU,NA,Germany,51.1657,10.4515,83155031.0,11117857,13370.0353,95267.0,114.5655,11117857,95267.0,13370.0353,114.5655,118766,142.8248,49.0,0.0589,118766,49.0,142.8248,0.0589
2/7/22,GHA,NA,Ghana,7.9465,-1.0232,31072945.0,157751,507.6796,210.0,0.6758,157751,210.0,507.6796,0.6758,1419,4.5667,7.0,0.0225,1419,7.0,4.5667,0.0225
2/7/22,GRC,NA,Greece,39.0742,21.8243,10423056.0,2066696,19828.1195,18847.0,180.8203,2066696,18847.0,19828.1195,180.8203,24210,232.2735,116.0,1.1129,24210,116.0,232.2735,1.1129
2/7/22,GRD,NA,Grenada,12.1165,-61.679,112519.0,12872,11439.8457,10.0,8.8874,12872,10.0,11439.8457,8.8874,211,187.5239,0.0,0.0,211,0.0,187.5239,0.0
2/7/22,GTM,NA,Guatemala,15.7835,-90.2308,17915567.0,712057,3974.5156,981.0,5.4757,712057,981.0,3974.5156,5.4757,16509,92.1489,8.0,0.0447,16509,8.0,92.1489,0.0447
2/7/22,GIN,NA,Guinea,9.9456,-9.6966,13132792.0,36270,276.1789,8.0,0.0609,36270,8.0,276.1789,0.0609,432,3.2895,4.0,0.0305,432,4.0,3.2895,0.0305
2/7/22,GNB,NA,Guinea-Bissau,11.8037,-15.1804,1967998.0,7772,394.9191,2.0,0.1016,7772,2.0,394.9191,0.1016,158,8.0285,0.0,0.0,158,0.0,8.0285,0.0
2/7/22,GUY,NA,Guyana,4.8604,-58.9302,786559.0,61616,7833.6145,16.0,2.0342,61616,16.0,7833.6145,2.0342,1182,150.2748,1.0,0.1271,1182,1.0,150.2748,0.1271
2/7/22,HTI,NA,Haiti,18.9712,-72.2852,11402533.0,29832,261.6261,117.0,1.0261,29832,117.0,261.6261,1.0261,804,7.0511,0.0,0.0,804,0.0,7.0511,0.0
2/7/22,VAT,NA,Holy See,41.9029,12.4534,809.0,29,3584.6724,0.0,0.0,29,0.0,3584.6724,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2/7/22,HND,NA,Honduras,15.2,-86.2419,9904608.0,391874,3956.4817,0.0,0.0,391874,0.0,3956.4817,0.0,10512,106.1324,0.0,0.0,10512,0.0,106.1324,0.0
2/7/22,HUN,NA,Hungary,47.1625,19.5033,9660350.0,1650562,17085.9441,33716.0,349.0143,1650562,33716.0,17085.9441,349.0143,41975,434.5081,234.0,2.4223,41975,234.0,434.5081,2.4223
2/7/22,ISL,NA,Iceland,64.9631,-19.0208,341250.0,78201,22916.044,4671.0,1368.7912,78201,4671.0,22916.044,1368.7912,50,14.652,1.0,0.293,50,1.0,14.652,0.293
2/7/22,IND,NA,India,20.5937,78.9629,1380004385.0,42339611,3068.078,67597.0,4.8983,42339611,67597.0,3068.078,4.8983,504062,36.5261,1188.0,0.0861,504062,1188.0,36.5261,0.0861
2/7/22,IDN,NA,Indonesia,-0.7893,113.9213,273523621.0,4542601,1660.771,26121.0,9.5498,4542601,26121.0,1660.771,9.5498,144636,52.8788,82.0,0.03,144636,82.0,52.8788,0.03
2/7/22,IRN,NA,Iran,32.4279,53.688,83992953.0,6619085,7880.5242,39819.0,47.4075,6619085,39819.0,7880.5242,47.4075,132934,158.268,104.0,0.1238,132934,104.0,158.268,0.1238
2/7/22,IRQ,NA,Iraq,33.2232,43.6793,40222503.0,2253484,5602.5454,5285.0,13.1394,2253484,5285.0,5602.5454,13.1394,24543,61.0181,27.0,0.0671,24543,27.0,61.0181,0.0671
2/7/22,IRL,NA,Ireland,53.1424,-7.6921,4937796.0,1221082,24729.2922,15168.0,307.1816,1221082,15168.0,24729.2922,307.1816,6228,126.1291,0.0,0.0,6228,0.0,126.1291,0.0
2/7/22,ISR,NA,Israel,31.0461,34.8516,8655541.0,3247419,37518.3827,50878.0,587.8084,3247419,50878.0,37518.3827,587.8084,9226,106.5907,46.0,0.5315,9226,46.0,106.5907,0.5315
2/7/22,ITA,NA,Italy,41.8719,12.5674,60461828.0,11663338,19290.4158,41602.0,68.807,11663338,41602.0,19290.4158,68.807,149097,246.5969,326.0,0.5392,149097,326.0,246.5969,0.5392
2/7/22,JAM,NA,Jamaica,18.1096,-77.2975,2961161.0,126222,4262.5848,229.0,7.7335,126222,229.0,4262.5848,7.7335,2698,91.1129,4.0,0.1351,2698,4.0,91.1129,0.1351
2/7/22,JPN,NA,Japan,36.2048,138.2529,126476458.0,3377378,2670.361,67939.0,53.7167,3377378,67939.0,2670.361,53.7167,19454,15.3815,113.0,0.0893,19454,113.0,15.3815,0.0893
2/7/22,JOR,NA,Jordan,31.24,36.51,10203140.0,1351733,13248.2059,21626.0,211.9544,1351733,21626.0,13248.2059,211.9544,13347,130.8127,27.0,0.2646,13347,27.0,130.8127,0.2646
2/7/22,KAZ,NA,Kazakhstan,48.0196,66.9237,18776707.0,1363682,7262.626,2019.0,10.7527,1363682,2019.0,7262.626,10.7527,18660,99.3784,60.0,0.3195,18660,60.0,99.3784,0.3195
2/7/22,KEN,NA,Kenya,-0.0236,37.9062,53771300.0,322151,599.1133,55.0,0.1023,322151,55.0,599.1133,0.1023,5621,10.4535,0.0,0.0,5621,0.0,10.4535,0.0
2/7/22,KIR,NA,Kiribati,-3.3704,-168.734,117606.0,1744,1482.9175,201.0,170.9096,1744,201.0,1482.9175,170.9096,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2/7/22,XKS,NA,Kosovo,42.6026,20.903,1810366.0,218282,12057.3409,754.0,41.649,218282,754.0,12057.3409,41.649,3051,168.5295,8.0,0.4419,3051,8.0,168.5295,0.4419
2/7/22,KWT,NA,Kuwait,29.3117,47.4818,4270563.0,583113,13654.2418,4294.0,100.5488,583113,4294.0,13654.2418,100.5488,2511,58.7979,1.0,0.0234,2511,1.0,58.7979,0.0234
2/7/22,KGZ,NA,Kyrgyzstan,41.2044,74.7661,6524191.0,199519,3058.1416,83.0,1.2722,199519,83.0,3058.1416,1.2722,2905,44.5266,3.0,0.046,2905,3.0,44.5266,0.046
2/7/22,LAO,NA,Laos,19.8563,102.4955,7275556.0,136720,1879.1691,282.0,3.876,136720,282.0,1879.1691,3.876,574,7.8894,5.0,0.0687,574,5.0,7.8894,0.0687
2/7/22,LVA,NA,Latvia,56.8796,24.6032,1886202.0,453751,24056.3312,3646.0,193.2985,453751,3646.0,24056.3312,193.2985,4960,262.9623,9.0,0.4771,4960,9.0,262.9623,0.4771
2/7/22,LBN,NA,Lebanon,33.8547,35.8623,6825442.0,978125,14330.5738,6351.0,93.0489,978125,6351.0,14330.5738,93.0489,9730,142.5549,19.0,0.2784,9730,19.0,142.5549,0.2784
2/7/22,LSO,NA,Lesotho,-29.61,28.2336,2142252.0,32350,1510.0931,92.0,4.2945,32350,92.0,1510.0931,4.2945,695,32.4425,1.0,0.0467,695,1.0,32.4425,0.0467
2/7/22,LBR,NA,Liberia,6.4281,-9.4295,5057677.0,7346,145.2445,70.0,1.384,7346,70.0,145.2445,1.384,290,5.7339,0.0,0.0,290,0.0,5.7339,0.0
2/7/22,LBY,NA,Libya,26.3351,17.2283,6871287.0,452950,6591.9238,2832.0,41.215,452950,2832.0,6591.9238,41.215,6080,88.4842,13.0,0.1892,6080,13.0,88.4842,0.1892
2/7/22,LIE,NA,Liechtenstein,47.14,9.55,38137.0,9764,25602.4333,92.0,241.2355,9764,92.0,25602.4333,241.2355,74,194.0373,0.0,0.0,74,0.0,194.0373,0.0
2/7/22,LTU,NA,Lithuania,55.1694,23.8813,2722291.0,756206,27778.2941,6592.0,242.149,756206,6592.0,27778.2941,242.149,7999,293.8334,13.0,0.4775,7999,13.0,293.8334,0.4775
2/7/22,LUX,NA,Luxembourg,49.8153,6.1296,625976.0,168988,26995.9232,3030.0,484.0441,168988,3030.0,26995.9232,484.0441,964,153.9995,6.0,0.9585,964,6.0,153.9995,0.9585
2/7/22,MDG,NA,Madagascar,-18.7669,46.8691,27691019.0,61434,221.8553,0.0,0.0,61434,0.0,221.8553,0.0,1307,4.7199,0.0,0.0,1307,0.0,4.7199,0.0
2/7/22,MWI,NA,Malawi,-13.2543,34.3015,19129955.0,84844,443.5139,31.0,0.162,84844,31.0,443.5139,0.162,2573,13.4501,2.0,0.0105,2573,2.0,13.4501,0.0105
2/7/22,MYS,NA,Malaysia,4.2105,101.9758,32365998.0,2925254,9038.0467,11034.0,34.0913,2925254,11034.0,9038.0467,34.0913,32043,99.002,9.0,0.0278,32043,9.0,99.002,0.0278
2/7/22,MDV,NA,Maldives,3.2028,73.2207,540542.0,151913,28103.8291,1576.0,291.5592,151913,1576.0,28103.8291,291.5592,284,52.5399,1.0,0.185,284,1.0,52.5399,0.185
2/7/22,MLI,NA,Mali,17.5707,-3.9962,20250834.0,30215,149.2037,10.0,0.0494,30215,10.0,149.2037,0.0494,715,3.5307,0.0,0.0,715,0.0,3.5307,0.0
2/7/22,MLT,NA,Malta,35.9375,14.3754,441539.0,69175,15666.7927,175.0,39.6341,69175,175.0,15666.7927,39.6341,570,129.0939,1.0,0.2265,570,1.0,129.0939,0.2265
2/7/22,MHL,NA,Marshall Islands,7.1315,171.1845,58413.0,7,11.9836,0.0,0.0,7,0.0,11.9836,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2/7/22,MRT,NA,Mauritania,21.0079,-10.9408,4649660.0,58490,1257.9414,32.0,0.6882,58490,32.0,1257.9414,0.6882,969,20.8402,2.0,0.043,969,2.0,20.8402,0.043
2/7/22,MUS,NA,Mauritius,-20.3484,57.5522,1271767.0,116315,9145.9363,1745.0,137.2107,116315,1745.0,9145.9363,137.2107,841,66.1285,19.0,1.494,841,19.0,66.1285,1.494
2/7/22,MEX,NA,Mexico,23.6345,-102.5528,127792286.0,5160767,4038.4026,9242.0,7.232,5160767,9242.0,4038.4026,7.232,309752,242.3871,206.0,0.1612,309752,206.0,242.3871,0.1612
2/7/22,FSM,NA,Micronesia,7.4256,150.5508,113815.0,1,0.8786,0.0,0.0,1,0.0,0.8786,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2/7/22,MDA,NA,Moldova,47.4116,28.3699,4027690.0,468782,11638.9792,1511.0,37.5153,468782,1511.0,11638.9792,37.5153,10776,267.5479,8.0,0.1986,10776,8.0,267.5479,0.1986
2/7/22,MCO,NA,Monaco,43.7333,7.4167,39244.0,8770,22347.3652,0.0,0.0,8770,0.0,22347.3652,0.0,48,122.3117,0.0,0.0,48,0.0,122.3117,0.0
2/7/22,MNG,NA,Mongolia,46.8625,103.8467,3278292.0,860976,26262.9442,860.0,26.2332,860976,860.0,26262.9442,26.2332,2127,64.8813,0.0,0.0,2127,0.0,64.8813,0.0
2/7/22,MNE,NA,Montenegro,42.7087,19.3744,628062.0,223774,35629.285,312.0,49.6766,223774,312.0,35629.285,49.6766,2610,415.5641,9.0,1.433,2610,9.0,415.5641,1.433
2/7/22,MAR,NA,Morocco,31.7917,-7.0926,36910558.0,1147964,3110.1237,721.0,1.9534,1147964,721.0,3110.1237,1.9534,15617,42.3104,24.0,0.065,15617,24.0,42.3104,0.065
2/7/22,MOZ,NA,Mozambique,-18.6657,35.5296,31255435.0,224347,717.7856,8.0,0.0256,224347,8.0,717.7856,0.0256,2183,6.9844,0.0,0.0,2183,0.0,6.9844,0.0
2/7/22,NAM,NA,Namibia,-22.9576,18.4904,2540916.0,156444,6156.9922,73.0,2.873,156444,73.0,6156.9922,2.873,3980,156.6364,0.0,0.0,3980,0.0,156.6364,0.0
2/7/22,NPL,NA,Nepal,28.1667,84.25,29136808.0,967427,3320.2916,1022.0,3.5076,967427,1022.0,3320.2916,3.5076,11827,40.5913,13.0,0.0446,11827,13.0,40.5913,0.0446
2/7/22,ABW,Aruba,Netherlands,12.5211,-69.9683,106766.0,33328,31215.9302,26.0,24.3523,33328,26.0,31215.9302,24.3523,195,182.6424,0.0,0.0,195,0.0,182.6424,0.0
2/7/22,BES,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,26221.0,7237,27600.0153,28.0,106.7846,7237,28.0,27600.0153,106.7846,30,114.4121,1.0,3.8137,30,1.0,114.4121,3.8137
2/7/22,CUW,Curacao,Netherlands,12.1696,-68.99,164100.0,37854,23067.6417,45.0,27.4223,37854,45.0,23067.6417,27.4223,247,150.518,1.0,0.6094,247,1.0,150.518,0.6094
2/7/22,SXM,Sint Maarten,Netherlands,18.0425,-63.0548,42882.0,9407,21936.9432,11.0,25.6518,9407,11.0,21936.9432,25.6518,82,191.2224,1.0,2.332,82,1.0,191.2224,2.332
2/7/22,NLD,NA,Netherlands,52.1326,5.2913,17134873.0,5350048,31223.1553,380388.0,2219.9639,5350048,380388.0,31223.1553,2219.9639,21336,124.518,4.0,0.0233,21336,4.0,124.518,0.0233
2/7/22,COK,Cook Islands,New Zealand,-21.2367,-159.7777,17459.0,2,11.4554,0.0,0.0,2,0.0,11.4554,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2/7/22,NZL,NA,New Zealand,-40.9006,174.886,4822233.0,18253,378.5176,265.0,5.4954,18253,265.0,378.5176,5.4954,53,1.0991,0.0,0.0,53,0.0,1.0991,0.0
2/7/22,NIC,NA,Nicaragua,12.8654,-85.2072,6624554.0,17709,267.3237,0.0,0.0,17709,0.0,267.3237,0.0,221,3.3361,0.0,0.0,221,0.0,3.3361,0.0
2/7/22,NER,NA,Niger,17.6078,8.0817,24206636.0,8691,35.9034,5.0,0.0207,8691,5.0,35.9034,0.0207,303,1.2517,1.0,0.0041,303,1.0,1.2517,0.0041
2/7/22,NGA,NA,Nigeria,9.082,8.6753,206139587.0,253780,123.1108,53.0,0.0257,253780,53.0,123.1108,0.0257,3139,1.5228,0.0,0.0,3139,0.0,1.5228,0.0
2/7/22,MKD,NA,North Macedonia,41.6086,21.7453,2083380.0,278872,13385.5562,690.0,33.1193,278872,690.0,13385.5562,33.1193,8599,412.7428,21.0,1.008,8599,21.0,412.7428,1.008
2/7/22,NOR,NA,Norway,60.472,8.4689,5421242.0,911212,16808.1779,17652.0,325.608,911212,17652.0,16808.1779,325.608,1467,27.0602,0.0,0.0,1467,0.0,27.0602,0.0
2/7/22,OMN,NA,Oman,21.5126,55.9233,5106622.0,354597,6943.8662,2410.0,47.1936,354597,2410.0,6943.8662,47.1936,4180,81.8545,8.0,0.1567,4180,8.0,81.8545,0.1567
2/7/22,PAK,NA,Pakistan,30.3753,69.3451,220892331.0,1465910,663.631,2799.0,1.2671,1465910,2799.0,663.631,1.2671,29553,13.3789,37.0,0.0168,29553,37.0,13.3789,0.0168
2/7/22,PLW,NA,Palau,7.515,134.5825,18008.0,2716,15082.1857,160.0,888.494,2716,160.0,15082.1857,888.494,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2/7/22,PAN,NA,Panama,8.538,-80.7821,4314768.0,727413,16858.6816,0.0,0.0,727413,0.0,16858.6816,0.0,7844,181.7942,0.0,0.0,7844,0.0,181.7942,0.0
2/7/22,PNG,NA,Papua New Guinea,-6.315,143.9555,8947027.0,37788,422.3526,398.0,4.4484,37788,398.0,422.3526,4.4484,597,6.6726,0.0,0.0,597,0.0,6.6726,0.0
2/7/22,PRY,NA,Paraguay,-23.4425,-58.4438,7132530.0,610207,8555.2672,2260.0,31.6858,610207,2260.0,8555.2672,31.6858,17653,247.4998,48.0,0.673,17653,48.0,247.4998,0.673
2/7/22,PER,NA,Peru,-9.19,-75.0152,32971846.0,3363489,10201.094,0.0,0.0,3363489,0.0,10201.094,0.0,206984,627.7598,0.0,0.0,206984,0.0,627.7598,0.0
2/7/22,PHL,NA,Philippines,12.8797,121.774,109581085.0,3616387,3300.1927,6819.0,6.2228,3616387,6819.0,3300.1927,6.2228,54538,49.7695,12.0,0.011,54538,12.0,49.7695,0.011
2/7/22,POL,NA,Poland,51.9194,19.1451,37846605.0,5188184,13708.4528,24404.0,64.4813,5188184,24404.0,13708.4528,64.4813,106607,281.6818,10.0,0.0264,106607,10.0,281.6818,0.0264
2/7/22,PRT,NA,Portugal,39.3999,-8.2245,10196707.0,2932990,28764.0902,17019.0,166.9068,2932990,17019.0,28764.0902,166.9068,20258,198.672,36.0,0.3531,20258,36.0,198.672,0.3531
2/7/22,QAT,NA,Qatar,25.3548,51.1839,2881060.0,346546,12028.4201,923.0,32.0368,346546,923.0,12028.4201,32.0368,652,22.6306,0.0,0.0,652,0.0,22.6306,0.0
2/7/22,ROU,NA,Romania,45.9432,24.9668,19237682.0,2418779,12573.1312,16958.0,88.1499,2418779,16958.0,12573.1312,88.1499,60723,315.6461,81.0,0.421,60723,81.0,315.6461,0.421
2/7/22,RUS,NA,Russia,61.524,105.3188,145934460.0,12782791,8759.2684,170532.0,116.8552,12782791,170532.0,8759.2684,116.8552,329264,225.6246,600.0,0.4111,329264,600.0,225.6246,0.4111
2/7/22,RWA,NA,Rwanda,-1.9403,29.8739,12952209.0,129157,997.1813,16.0,0.1235,129157,16.0,997.1813,0.1235,1447,11.1718,1.0,0.0077,1447,1.0,11.1718,0.0077
2/7/22,KNA,NA,Saint Kitts and Nevis,17.3578,-62.783,53192.0,5484,10309.821,9.0,16.9198,5484,9.0,10309.821,16.9198,38,71.4393,1.0,1.88,38,1.0,71.4393,1.88
2/7/22,LCA,NA,Saint Lucia,13.9094,-60.9789,183629.0,21535,11727.4505,22.0,11.9807,21535,22.0,11727.4505,11.9807,341,185.7005,0.0,0.0,341,0.0,185.7005,0.0
2/7/22,VCT,NA,Saint Vincent and the Grenadines,12.9843,-61.2872,110947.0,8114,7313.4019,79.0,71.2052,8114,79.0,7313.4019,71.2052,99,89.2318,0.0,0.0,99,0.0,89.2318,0.0
2/7/22,WSM,NA,Samoa,-13.759,-172.1046,196130.0,33,16.8256,0.0,0.0,33,0.0,16.8256,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2/7/22,SMR,NA,San Marino,43.9424,12.4578,33938.0,13571,39987.6245,243.0,716.0116,13571,243.0,39987.6245,716.0116,109,321.1739,0.0,0.0,109,0.0,321.1739,0.0
2/7/22,STP,NA,Sao Tome and Principe,0.1864,6.6131,219161.0,5912,2697.5602,0.0,0.0,5912,0.0,2697.5602,0.0,71,32.3963,0.0,0.0,71,0.0,32.3963,0.0
2/7/22,SAU,NA,Saudi Arabia,23.8859,45.0792,34813867.0,712644,2047.0119,3747.0,10.763,712644,3747.0,2047.0119,10.763,8957,25.7283,3.0,0.0086,8957,3.0,25.7283,0.0086
2/7/22,SEN,NA,Senegal,14.4974,-14.4524,16743930.0,85237,509.0621,31.0,0.1851,85237,31.0,509.0621,0.1851,1956,11.6818,0.0,0.0,1956,0.0,11.6818,0.0
2/7/22,SRB,NA,Serbia,44.0165,21.0059,8737370.0,1779782,20369.768,11439.0,130.9204,1779782,11439.0,20369.768,130.9204,14054,160.8493,63.0,0.721,14054,63.0,160.8493,0.721
2/7/22,SYC,NA,Seychelles,-4.6796,55.492,98340.0,38120,38763.4737,349.0,354.8912,38120,349.0,38763.4737,354.8912,157,159.6502,3.0,3.0506,157,3.0,159.6502,3.0506
2/7/22,SLE,NA,Sierra Leone,8.4606,-11.7799,7976985.0,7628,95.6251,0.0,0.0,7628,0.0,95.6251,0.0,125,1.567,0.0,0.0,125,0.0,1.567,0.0
2/7/22,SGP,NA,Singapore,1.2833,103.8333,5850343.0,405629,6933.4225,15558.0,265.9331,405629,15558.0,6933.4225,265.9331,874,14.9393,6.0,0.1026,874,6.0,14.9393,0.1026
2/7/22,SVK,NA,Slovakia,48.669,19.699,5434712.0,1718369,31618.4004,12887.0,237.1239,1718369,12887.0,31618.4004,237.1239,17973,330.7075,15.0,0.276,17973,15.0,330.7075,0.276
2/7/22,SVN,NA,Slovenia,46.1512,14.9955,2078932.0,800012,38481.8743,5569.0,267.8779,800012,5569.0,38481.8743,267.8779,5990,288.1287,15.0,0.7215,5990,15.0,288.1287,0.7215
2/7/22,SLB,NA,Solomon Islands,-9.6457,160.1562,652858.0,3319,508.3801,529.0,81.0283,3319,529.0,508.3801,81.0283,37,5.6674,12.0,1.8381,37,12.0,5.6674,1.8381
2/7/22,SOM,NA,Somalia,5.1521,46.1996,15893219.0,26203,164.8691,136.0,0.8557,26203,136.0,164.8691,0.8557,1340,8.4313,5.0,0.0315,1340,5.0,8.4313,0.0315
2/7/22,ZAF,NA,South Africa,-30.5595,22.9375,59308690.0,3625190,6112.4095,1228.0,2.0705,3625190,1228.0,6112.4095,2.0705,96021,161.9004,186.0,0.3136,96021,186.0,161.9004,0.3136
2/7/22,SSD,NA,South Sudan,6.877,31.307,11193729.0,16856,150.5843,23.0,0.2055,16856,23.0,150.5843,0.2055,137,1.2239,0.0,0.0,137,0.0,1.2239,0.0
2/7/22,ESP,NA,Spain,40.4637,-3.7492,46754783.0,10395471,22234.0268,195755.0,418.6844,10395471,195755.0,22234.0268,418.6844,94570,202.2681,530.0,1.1336,94570,530.0,202.2681,1.1336
2/7/22,LKA,NA,Sri Lanka,7.8731,80.7718,21413250.0,620732,2898.822,2212.0,10.3301,620732,2212.0,2898.822,10.3301,15621,72.9502,26.0,0.1214,15621,26.0,72.9502,0.1214
2/7/22,SDN,NA,Sudan,12.8628,30.2176,43849269.0,59194,134.9943,320.0,0.7298,59194,320.0,134.9943,0.7298,3604,8.2191,16.0,0.0365,3604,16.0,8.2191,0.0365
2/7/22,SUR,NA,Suriname,3.9193,-56.0278,586634.0,75889,12936.3453,358.0,61.0261,75889,358.0,12936.3453,61.0261,1285,219.0463,2.0,0.3409,1285,2.0,219.0463,0.3409
2/7/22,SWE,NA,Sweden,60.1282,18.6435,10099270.0,2287785,22652.9739,0.0,0.0,2287785,0.0,22652.9739,0.0,16180,160.2096,0.0,0.0,16180,0.0,160.2096,0.0
2/7/22,CHE,NA,Switzerland,46.8182,8.2275,8654618.0,2433265,28115.2213,68652.0,793.2412,2433265,68652.0,28115.2213,793.2412,12808,147.9904,22.0,0.2542,12808,22.0,147.9904,0.2542
2/7/22,SYR,NA,Syria,34.8021,38.9968,17500657.0,51915,296.646,0.0,0.0,51915,0.0,296.646,0.0,3008,17.1879,0.0,0.0,3008,0.0,17.1879,0.0
2/7/22,TWN,NA,Taiwan*,23.7,121.0,23816775.0,19192,80.5819,48.0,0.2015,19192,48.0,80.5819,0.2015,851,3.5731,0.0,0.0,851,0.0,3.5731,0.0
2/7/22,TJK,NA,Tajikistan,38.861,71.2761,9537642.0,17745,186.0523,12.0,0.1258,17745,12.0,186.0523,0.1258,125,1.3106,0.0,0.0,125,0.0,1.3106,0.0
2/7/22,TZA,NA,Tanzania,-6.369,34.8888,59734213.0,33230,55.6298,0.0,0.0,33230,0.0,55.6298,0.0,789,1.3209,0.0,0.0,789,0.0,1.3209,0.0
2/7/22,THA,NA,Thailand,15.87,100.9925,69799978.0,2517869,3607.2633,10398.0,14.8969,2517869,10398.0,3607.2633,14.8969,22320,31.9771,17.0,0.0244,22320,17.0,31.9771,0.0244
2/7/22,TLS,NA,Timor-Leste,-8.8742,125.7275,1318442.0,20501,1554.9414,98.0,7.433,20501,98.0,1554.9414,7.433,122,9.2533,0.0,0.0,122,0.0,9.2533,0.0
2/7/22,TGO,NA,Togo,8.6195,0.8248,8278737.0,36605,442.1568,12.0,0.1449,36605,12.0,442.1568,0.1449,269,3.2493,1.0,0.0121,269,1.0,3.2493,0.0121
2/7/22,TON,NA,Tonga,-21.179,-175.1982,105697.0,9,8.5149,2.0,1.8922,9,2.0,8.5149,1.8922,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2/7/22,TTO,NA,Trinidad and Tobago,10.6918,-61.2225,1399491.0,115843,8277.5095,573.0,40.9435,115843,573.0,8277.5095,40.9435,3467,247.7329,7.0,0.5002,3467,7.0,247.7329,0.5002
2/7/22,TUN,NA,Tunisia,33.8869,9.5375,11818618.0,945453,7999.6917,1278.0,10.8134,945453,1278.0,7999.6917,10.8134,26693,225.8555,14.0,0.1185,26693,14.0,225.8555,0.1185
2/7/22,TUR,NA,Turkey,38.9637,35.2433,84339067.0,12335015,14625.5056,96514.0,114.4357,12335015,96514.0,14625.5056,114.4357,88970,105.4909,236.0,0.2798,88970,236.0,105.4909,0.2798
2/7/22,UGA,NA,Uganda,1.3733,32.2903,45741000.0,162375,354.9879,102.0,0.223,162375,102.0,354.9879,0.223,3566,7.7961,9.0,0.0197,3566,9.0,7.7961,0.0197
2/7/22,UKR,NA,Ukraine,48.3794,31.1656,43733759.0,4506669,10304.7831,24751.0,56.5947,4506669,24751.0,10304.7831,56.5947,108151,247.2941,124.0,0.2835,108151,124.0,247.2941,0.2835
2/7/22,ARE,NA,United Arab Emirates,23.4241,53.8478,9890400.0,859361,8688.8397,1704.0,17.2288,859361,1704.0,8688.8397,17.2288,2265,22.901,1.0,0.0101,2265,1.0,22.901,0.0101
2/7/22,AIA,Anguilla,United Kingdom,18.2206,-63.0686,15002.0,2436,16237.835,52.0,346.6205,2436,52.0,16237.835,346.6205,9,59.992,1.0,6.6658,9,1.0,59.992,6.6658
2/7/22,BMU,Bermuda,United Kingdom,32.3078,-64.7505,62273.0,11058,17757.2945,137.0,219.999,11058,137.0,17757.2945,219.999,119,191.0941,1.0,1.6058,119,1.0,191.0941,1.6058
2/7/22,VGB,British Virgin Islands,United Kingdom,18.4207,-64.64,30237.0,5928,19605.1196,0.0,0.0,5928,0.0,19605.1196,0.0,51,168.6675,0.0,0.0,51,0.0,168.6675,0.0
2/7/22,CYM,Cayman Islands,United Kingdom,19.3133,-81.2546,65720.0,15934,24245.283,0.0,0.0,15934,0.0,24245.283,0.0,16,24.3457,0.0,0.0,16,0.0,24.3457,0.0
2/7/22,GBR,Channel Islands,United Kingdom,49.3723,-2.3644,170499.0,0,0.0,0.0,0.0,17866632,63307.0,10479024.5104,37130.4231,0,0.0,0.0,0.0,158363,45.0,92882.0697,26.3931
2/7/22,FLK,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3483.0,91,2612.6902,0.0,0.0,91,0.0,2612.6902,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2/7/22,GIB,Gibraltar,United Kingdom,36.1408,-5.3536,33691.0,13740,40782.4048,91.0,270.1018,13740,91.0,40782.4048,270.1018,101,299.7833,0.0,0.0,101,0.0,299.7833,0.0
2/7/22,GGY,Guernsey,United Kingdom,49.4482,-2.5895,63000.0,11849,18807.9365,72.0,114.2857,11849,72.0,18807.9365,114.2857,31,49.2063,0.0,0.0,31,0.0,49.2063,0.0
2/7/22,IMN,Isle of Man,United Kingdom,54.2361,-4.5481,85032.0,21918,25776.1784,29.0,34.1048,21918,29.0,25776.1784,34.1048,73,85.85,0.0,0.0,73,0.0,85.85,0.0
